AMZN,300,3,15495,32,1,0.68,,5,100.0
AMZN,300,4,15488,39,0,0.67,,5,80.0
AMZN,300,3,15491,36,1,0.82,,5,90.0
AMZN,350,4,15205,272,0,0.93,,5,10.0
AMZN,350,4,15382,95,0,0.70,,5,20.0
AMZN,350,4,15405,72,0,0.66,,5,30.0
AMZN,350,4,15413,64,0,1.05,,5,40.0
AMZN,350,4,15421,56,0,0.75,,5,50.0
AMZN,350,4,15426,51,0,1.01,,5,60.0
AMZN,350,4,15435,42,0,0.88,,5,70.0
AMZN,350,3,15440,37,1,0.76,,5,80.0
AMZN,350,3,15443,34,1,0.70,,5,90.0
AMZN,350,3,15446,31,1,0.96,,5,100.0
AMZN,400,4,15332,95,0,0.98,,5,20.0
AMZN,400,4,15155,272,0,1.03,,5,10.0
AMZN,400,4,15355,72,0,0.91,,5,30.0
AMZN,400,4,15363,64,0,0.80,,5,40.0
AMZN,400,4,15371,56,0,0.60,,5,50.0
AMZN,400,4,15376,51,0,0.94,,5,60.0
AMZN,400,4,15385,42,0,0.96,,5,70.0
AMZN,400,3,15390,37,1,0.88,,5,80.0
AMZN,400,3,15393,34,1,0.75,,5,90.0
AMZN,400,3,15396,31,1,0.84,,5,100.0
AMZN,450,4,15105,272,0,0.80,,5,10.0
AMZN,450,4,15282,95,0,0.98,,5,20.0
AMZN,450,4,15305,72,0,1.09,,5,30.0
AMZN,450,4,15321,56,0,0.82,,5,50.0
AMZN,450,4,15313,64,0,0.97,,5,40.0
AMZN,450,4,15335,42,0,0.83,,5,70.0
AMZN,450,4,15326,51,0,0.75,,5,60.0
AMZN,450,3,15343,34,1,0.91,,5,90.0
AMZN,450,3,15346,31,1,0.87,,5,100.0
AMZN,450,3,15340,37,1,1.03,,5,80.0
AMZN,500,4,15055,272,0,0.62,,5,10.0
AMZN,500,4,15255,72,0,0.70,,5,30.0
AMZN,500,4,15232,95,0,0.62,,5,20.0
AMZN,500,4,15276,51,0,0.80,,5,60.0
AMZN,500,4,15285,42,0,0.89,,5,70.0
AMZN,500,4,15271,56,0,0.77,,5,50.0
AMZN,500,4,15263,64,0,0.81,,5,40.0
AMZN,500,3,15290,37,1,0.79,,5,80.0
AMZN,500,3,15293,34,1,0.79,,5,90.0
AMZN,500,3,15296,31,1,0.84,,5,100.0
